,Component,Waiting,Interpolation,Sending
1960200,0.230,0.019,0.002,0.000

1962900,0.227,0.000,0.002,0.000

1965600,0.467,0.026,0.001,0.000

1968300,0.230,0.000,0.002,0.000

1971000,0.230,0.019,0.002,0.000

1973700,0.226,0.000,0.002,0.000

1976400,0.402,0.027,0.002,0.000

1979100,0.226,0.000,0.002,0.000

1981800,0.234,0.024,0.002,0.000

1984500,0.227,0.000,0.002,0.000

1987200,0.461,0.025,0.001,0.000

1989900,0.225,0.000,0.002,0.000

1992600,0.230,0.059,0.002,0.000

1995300,0.225,0.000,0.002,0.000

1998000,0.401,0.028,0.001,0.000

2000700,0.225,0.000,0.002,0.000

2003400,0.260,0.025,0.002,0.000

2006100,0.226,0.000,0.002,0.000

2008800,0.511,0.023,0.001,0.000

2011500,0.225,0.000,0.002,0.000

2014200,0.246,0.026,0.001,0.000

2016900,0.226,0.000,0.002,0.000

2019600,0.398,0.029,0.002,0.000

2022300,0.225,0.000,0.002,0.000

2025000,0.230,0.029,0.002,0.000

2027700,0.226,0.000,0.002,0.000

2030400,0.477,0.028,0.001,0.000

2033100,0.230,0.000,0.002,0.000

2035800,0.237,0.020,0.002,0.000

2038500,0.234,0.000,0.002,0.000

2041200,0.405,0.026,0.001,0.000

